экономика	economics; economy		deck#4	due@2020-11-01 19:23:11
больной	ill; sore; (as noun) patient, invalid		deck#4	due@2020-11-13 21:27:23
дух	spirit; breath		deck#3	due@2020-10-25 20:17:04
ниже	lower, below		deck#4	due@2020-10-30 18:37:12
океан	ocean		deck#5	due@2020-12-11 20:51:11
запас	stock, supply; reserve	большой запас слов a large vocabulary		
земной	earthly, terrestrial	земной шар the globe	deck#3	due@2020-10-17 16:28:55
министерство	ministry (government)		deck#4	due@2020-10-28 18:55:52
обязательно	without fail, definitely		deck#2	due@2020-10-11 16:11:34
польза	use; benefit		deck#2	due@2020-10-11 15:49:05
предлагать/предложить (+a +d)	to offer, propose (sth to s.o.)	p: предложу, предложишь|Он предложил помочь	deck#3	due@2020-10-21 21:13:38
создавать/создать (+a)	to create	i: создаю, создаёшь; p: -ам -ашь -аст -адим -адите -адут	deck#2	due@2020-10-11 16:24:43
вновь	anew, again; newly		deck#4	due@2020-11-13 21:28:39
зависеть (i) (от +g)	to depend (on)	завишу, зависишь	deck#3	due@2020-10-25 20:17:41
плод	fruit	g sg плода; приносить плоды to bear fruit	deck#3	due@2020-10-21 21:24:23
радио (n) (indecl)	radio		deck#5	due@2020-12-11 20:51:54
разнообразный	various, varied		deck#2	due@2020-10-16 20:09:50
существование	existence		deck#4	due@2020-10-26 12:40:43
бывший	former		deck#4	due@2020-10-26 12:55:49
касаться/коснуться (+g)	to touch; to concern	что касается +g as for, with regard to	deck#3	due@2020-10-25 20:13:34
никак	in no way; by no means		deck#4	due@2020-10-30 18:37:06
основание	foundation, basis; founding		deck#3	due@2020-10-22 20:09:58
приказывать/приказать (+d)	to order, command s.o.	p: прикажу, прикажешь	deck#2	due@2020-10-11 16:08:38
родной	native; own; (as noun, in pl) relatives, relations	родной язык native language, mother tongue; ваши родные your relatives	deck#3	due@2020-10-17 16:30:43
солнечный	sun, solar; sunny		deck#4	due@2020-11-01 19:07:13
стремиться (i) (к +d)	to strive (for)	i: стремлюсь, стремишься	deck#2	due@2020-10-07 17:28:09
газ	gas		deck#5	due@2020-12-11 20:52:47
орудие	instrument; implement; (field) gun, piece of ordnance		deck#3	due@2020-10-21 21:25:29
радость (f)	joy		deck#4	due@2020-10-21 21:07:11
том	volume (book)	nom pl тома	deck#4	due@2020-10-28 19:09:09
честный	honest		deck#3	due@2020-10-17 16:19:41
исследование	investigation; research		deck#2	due@2020-10-11 16:31:32
ладонь (f)	palm (of the hand)			
определённый	definite; certain		deck#2	due@2020-10-16 20:10:40
позиция	position		deck#5	due@2020-12-11 20:53:29
ради (+g)	for the sake of	ради Бога for God’s sake	deck#2	due@2020-10-05 15:29:52
срок	period (of time); (last) date, deadline		deck#2	due@2020-10-07 17:13:21
слышать/у- (+a)	to hear	Вы меня слышите?|Can you hear me?; p: услышу, услышишь	deck#4	due@2020-10-31 20:11:30
ухо	ear	nom pl уши, g pl ушей	deck#4	due@2020-11-01 19:11:16
шум	noise, din			
аппарат	apparatus		deck#4	due@2020-10-31 20:11:35
гораздо	much (with comparatives)	гораздо лучше much better		
капитал	capital (financial)		deck#4	due@2020-11-01 19:17:15
плохой	bad		deck#4	due@2020-10-31 20:11:45
площадь (f)	square; area	g pl площадей	deck#5	due@2020-12-31 19:07:20
поезд	train	nom pl поезда	deck#4	due@2020-10-31 20:11:51
профессор	professor	nom pl профессора	deck#4	due@2020-10-31 20:11:52
серьёзно	seriously		deck#4	due@2020-11-01 19:20:29
соль (f)	salt	g pl солей	deck#2	due@2020-10-05 15:32:08
сон	sleep; dream	g sg сна	deck#3	due@2020-10-17 16:19:53
тень (f)	shade; shadow	pr sg в тени, g pl теней	deck#4	due@2020-11-13 21:23:40
гражданин	citizen	nom pl граждане, g pl граждан	deck#4	due@2020-10-31 20:12:29
доставать/достать (+a)	to get, obtain; take out; reach	i достаю, достаёшь; p: достану, достанешь	deck#2	due@2020-10-05 15:25:13
дурак	fool	g sg дурака	deck#4	due@2020-10-31 20:12:44
ибо	for (because)			
лошадь (f)	horse	g pl лошадей, inst pl лошадьми, pr pl лошадях	deck#4	due@2020-11-09 16:24:47
пшеница	wheat			
столько (+g)	so much, so many		deck#4	due@2020-11-09 16:25:03
эпоха	epoch, age		deck#4	due@2020-11-01 19:22:05
давай(те)	let’s (do sth)	(+1st person pl р or i inf) Давайте выпьем Let’s have a drink	deck#3	due@2020-10-21 21:08:28
беда	misfortune	pl беды ; беда в том, что ... the trouble is that...		
дальний	distant, remote		deck#3	due@2020-10-17 16:27:48
закрывать/закрыть (+a)	to close, shut; to cover	p: закрою, закроешь	deck#4	due@2020-11-01 19:08:59
звезда	star	nom pl звёзды, g pl звёзд	deck#4	due@2020-10-31 20:13:28
обычный	usual		deck#4	due@2020-10-31 20:13:31
проводить/провести (+a)	to lead, conduct; spend (time)	i: провожу, проводишь; p: проведу, проведёшь, past провёл, провела	deck#3	due@2020-10-25 20:00:33
разговаривать (i)	to converse, talk		deck#3	due@2020-10-17 16:22:26
размер	size, scale, extent	размеры proportions, dimensions	deck#4	due@2020-11-17 20:11:45
разрешать/разрешить (+d of person)	to allow, permit; solve	p: разрешу, разрешишь	deck#3	due@2020-10-25 19:57:31
нечего	there is nothing	d нечему; inst нечем; pr не о чем; Нечего делать There is nothing to do	deck#4	due@2020-11-01 19:15:53
атмосфера	atmosphere		deck#4	due@2020-10-31 20:13:49
лодка	boat, rowing boat	g pl лодок	deck#4	due@2020-11-13 21:06:38
название	name; title (book)		deck#3	due@2020-10-21 21:10:55
правильный	correct, right		deck#4	due@2020-11-09 15:49:08
пустой	empty		deck#3	due@2020-10-17 16:27:13
скорее	quicker; rather	скорее всего most probably	deck#3	due@2020-10-17 16:19:43
дальнейший	further	в дальнейшем henceforth	deck#3	due@2020-10-21 21:22:47
журнал	magazine, periodical; journal, register		deck#4	due@2020-11-01 19:15:55
либо	or	либо ..., либо either..., or	deck#4	due@2020-11-09 16:22:29
телевизор	television (set)	смотреть телевизор to watch television	deck#5	due@2020-12-30 20:14:42
ракета	rocket		deck#5	due@2020-12-30 20:14:44
способность (f)	ability	У него была способность вдохновлять людей	deck#2	due@2020-10-17 18:59:13
академия	academy		deck#4	due@2020-10-31 20:14:52
впечатление	impression		deck#2	due@2020-10-16 20:07:28
древний	ancient		deck#2	due@2020-10-07 17:19:22
иметься (i)	to be, be available	(3rd pers only) имеется, имеются	deck#2	due@2020-10-06 22:30:57
ожидать (i) (+a or +g)	to wait (for); to expect	no p	deck#4	due@2020-11-17 20:16:23
след	footprint; trace, vestige	nom pl следы		
удар	blow, strike		deck#3	due@2020-10-22 20:11:47
внешний	exterior	внешняя политика foreign policy		
нож	knife	g sg ножа	deck#4	due@2020-11-17 20:17:19
грудь (f)	breast	pr sg о груди в груди, g pl грудей		
крайний	extreme			
наоборот	on the contrary, vice versa, the other way round		deck#4	due@2020-11-13 21:21:47
передовой	advanced; progressive	передовая статья leading article		
принцип	principle		deck#4	due@2020-10-31 20:15:53
тайна	secret, mystery		deck#3	due@2020-10-21 21:21:31
тихий	quiet, calm		deck#4	due@2020-11-17 20:07:21
устанавливать/установить (+a)	to set up, establish	p: установлю, установишь	deck#2	due@2020-10-11 15:42:02
электрический	electric		deck#5	due@2020-12-30 20:16:08
верный	faithful, correct, reliable, sure		deck#3	due@2020-10-21 21:20:45
ворота (nom pl)	gate, gates	g pl ворот		
дворец	palace	g sg дворца		
золото	gold		deck#4	due@2020-11-09 15:40:18
открытие	opening; discovery		deck#4	due@2020-11-17 20:13:30
отсюда	from here; hence		deck#4	due@2020-11-09 16:27:20
специалист	specialist		deck#5	due@2020-12-30 20:16:47
длина	length	длиной в два метра two metres long	deck#4	due@2020-11-13 21:06:06
наблюдать (i) (+a)	to observe, watch	за +inst to watch over	deck#2	due@2020-10-11 15:52:05
немедленно	immediately, forthwith		deck#4	due@2020-11-09 15:39:04
немецкий	German (adj)		deck#4	due@2020-11-01 19:16:48
повышение	rise, increase; promotion		deck#2	due@2020-10-11 16:13:38
получаться/получиться	to turn out, work out, result	p: получится	deck#2	due@2020-10-07 17:28:36
соглашаться/согласиться	to agree (c +inst) with, (на +a) to	p: соглашусь, согласишься	deck#4	due@2020-11-09 16:22:12
участие	participation; sympathy	принимать участие в +pr to take part in		
весело	merrily, cheerfully	Нам было весело We enjoyed ourselves	deck#3	due@2020-10-21 21:15:34
левый	left; left-wing		deck#4	due@2020-11-09 16:32:13
московский	Moscow (adj)		deck#5	due@2020-12-30 20:18:33
постоянный	constant, permanent	постоянный адрес permanent address	deck#3	due@2020-10-21 21:20:49
приказ	command, order	отдать приказ to issue an order	deck#3	due@2020-10-21 21:12:46
роман	novel; love affair, romance		deck#5	due@2020-12-30 20:18:54
смех	laughter, laugh		deck#3	due@2020-10-21 21:17:59
твёрдый	hard, firm, solid			
тон	tone, musical tone; colour tone, tint	(nom pl тоны, g pl тонов) tone, musical tone; (nom pl тона, g pl тонов) colour tone, tint		
абсолютно	absolutely		deck#4	due@2020-10-30 18:23:30
деталь (f)	detail; component (of machine)		deck#4	due@2020-10-30 08:06:24
объём	volume, capacity, size			
интересно	interestingly; it is interesting		deck#4	due@2020-10-31 20:19:29
книжка	(small) book	g pl книжек; записная книжка notebook	deck#4	due@2020-10-31 20:19:32
курс	course, course of study; rate of exchange		deck#4	due@2020-10-31 20:19:36
почва	soil			
низкий	low		deck#3	due@2020-10-17 16:21:18
очевидно	obviously		deck#2	due@2020-10-05 15:34:06
пыль (f)	dust	pr sg о пыли, в пыли		
светлый	light, bright	светлая комната light room	deck#4	due@2020-11-09 16:20:59
серый	grey	серый волк grey wolf	deck#3	due@2020-10-17 16:30:12
анализ	analysis		deck#4	due@2020-10-31 20:19:52
влияние	influence	оказать влияние на +а to influence s.o. or sth	deck#2	due@2020-10-06 17:15:08
молчать/по-	to be silent for a while	p: помолчу, помолчишь	deck#3	due@2020-10-21 21:08:20
руководство	leadership; guide, manual			
атомный	atomic	атомная электростанция atomic power station	deck#5	due@2020-12-30 20:20:24
граница	frontier; limit	за границей abroad	deck#4	due@2020-11-09 16:09:18
защита	defence	no pl; в защиту кого-нибудь in defence of s.o.	deck#4	due@2020-10-31 20:20:28
кусок	piece	g sg куска; кусок сахара sugar lump		
молчание	silence	Молчание - знак согласия Silence gives consent	deck#3	due@2020-10-25 19:58:45
наверное	probably		deck#3	due@2020-10-21 21:12:58
неожиданно	unexpectedly		deck#4	due@2020-11-17 20:17:37
пара	pair, couple	пара сапог a pair of boots	deck#4	due@2020-11-09 16:17:28
платок	shawl, kerchief	g sg платка; носовой платок handkerchief		
практический	practical	практический опыт practical experience	deck#5	due@2020-12-30 20:20:41
предел	limit	в пределах +g within	deck#2	due@2020-10-16 20:10:13
стенка	wall, partition, side	g pl стенок; стенки трубки sides of a tube		
существо	essence; being, creature	живое существо living creature		
тишина	quiet, silence	нарушить тишину to break the silence	deck#3	due@2020-10-25 20:17:23
товар	commodity, article	товары широкого потребления consumer goods	deck#2	due@2020-10-07 17:16:16
вершина	summit, peak	вершина горы mountain peak		
взрыв	explosion	произвести взрыв to cause an explosion	deck#3	due@2020-10-21 21:15:23
виноватый	guilty, to blame	Он не виноват It’s not his fault	deck#3	due@2020-10-25 20:03:54
вырастать/вырасти	to grow, increase	p вырасту, вырастешь, past вырос, выросла	deck#3	due@2020-10-21 21:23:46
гражданский	civil, civic	гражданская война civil war	deck#4	due@2020-10-31 20:21:58
деятель (m)	agent, figure	государственный деятель statesman	deck#3	due@2020-10-21 21:19:19
дождь (m)	rain	g sg дождя; под дождём in the rain	deck#5	due@2020-12-30 20:22:29
называться/назваться	to be called		deck#3	due@2020-10-17 16:31:18
невозможно	impossibly; it is impossible	Его невозможно найти Не can’t be found	deck#4	due@2020-10-31 20:22:37
обещать (i/p) (+d)	to promise (s.o.)	р also по-	deck#3	due@2020-10-17 16:24:05
позволять/позволить (+d)	to permit (s.o.)	i: позволяю, позволяешь; p: позволю, позволишь	deck#2	due@2020-10-06 17:19:08
роль (f)	role	nom pl роли, g pl ролей		
сестра	sister	nom pl сёстры, g pl сестёр, d pl сёстрам, inst pl сёстрами, pr pl сёстрах	deck#5	due@2020-12-30 20:22:53
следовательно	consequently, therefore		deck#3	due@2020-10-21 21:09:16
столица	capital (city)	жить в столице to live in the capital	deck#4	due@2020-10-31 20:23:06
фигура	figure	стройная фигура shapely figure	deck#5	due@2020-12-31 19:21:16
царь (m)	tsar	g sg царя, inst sg царём	deck#5	due@2020-12-30 20:23:10
бедный	poor	бедные люди poor people	deck#4	due@2020-10-31 20:23:13
верхний	upper	верхняя полка upper berth	deck#4	due@2020-11-09 16:08:07
вслед (за +inst)	after	вслед за ним after him	deck#2	due@2020-10-17 18:56:30
изменение	change, alteration	внести изменения в +a to make changes in	deck#4	due@2020-11-13 21:20:54
носить (i) (+a)	to carry (around); wear	ношу, носишь; indet of нести i	deck#3	due@2020-10-21 21:11:30
особенность (f)	peculiarity, special feature	в особенности in particular	deck#3	due@2020-10-21 21:23:20
рад	glad (short adj)	f рада, pl рады	deck#4	due@2020-10-31 20:23:50
резко	sharply, abruptly	Погода резко изменилась There was a sharp change in the weather	deck#3	due@2020-10-21 21:08:02
звонок	bell, ring; telephone call	g sg звонка	deck#4	due@2020-10-31 20:23:53
испытание	test, trial; ordeal		deck#3	due@2020-10-21 21:17:31
необходимость (f)	necessity	no pl; В этом нет необходимости It is not essential	deck#3	due@2020-10-17 15:38:58
обстановка	environment, situation; furniture	no pl		
печать (f)	seal, stamp; print, printing	свобода печати freedom of the press	deck#3	due@2020-10-25 19:58:17
повод	cause, grounds	к/для for; по поводу +g concerning, apropos of		
постоянно	constantly, perpetually	Он постоянно недоволен He is always dissatisfied	deck#2	due@2020-10-05 15:27:11
разуметься (i)	to be meant	i: разумеется; под этим разумеется this implies; само собой разумеется it goes without saying		
стакан	glass, tumbler	стакан чаю a glass of tea	deck#3	due@2020-10-17 16:29:34
точный	exact, precise	точный перевод exact translation	deck#3	due@2020-10-25 19:57:57
уезжать/уехать	to go away, leave (by transport)	p: уеду, уедешь	deck#4	due@2020-10-31 20:24:42
широко	widely, broadly	широко улыбаться to smile broadly	deck#4	due@2020-11-17 20:16:26
возможный	possible	возможные решения possible solutions	deck#4	due@2020-10-31 20:24:48
изучение	(detailed) study (of)	no pl; изучение природы study of nature	deck#4	due@2020-10-31 20:24:51
комиссия	commission, committee		deck#4	due@2020-10-29 11:48:38
благодарить/по- (+a; за +a)	to thank (s.o. for sth)	i: Благодарю вас I thank you	deck#4	due@2020-10-31 20:24:56
блестящий	shining, bright, brilliant	блестящий ум brilliant mind	deck#3	due@2020-10-22 20:11:18
вес	weight	nom pl веса; вес пакета weight of a packet	deck#2	due@2020-10-06 22:19:20
врач	doctor	g sg врача; Она любит врачей She likes doctors	deck#3	due@2020-10-17 16:29:12
жёлтый	yellow		deck#4	due@2020-11-09 16:09:10
крик	cry, shout	крик восторга cry of joy	deck#3	due@2020-10-17 16:22:02
обеспечивать/обеспечить (+a +inst)	to supply, provide (s.o. with sth); (+a) assure, guarantee	p: обеспечу, обеспечишь		
поэт	poet			
рот	mouth	g sg рта; pr sg во рту, о рте, nom pl рты, g pl ртов	deck#4	due@2020-10-31 20:25:22
собака	dog		deck#5	due@2020-12-30 20:25:43
соседний	neighbouring, next	соседняя комната next room	deck#3	due@2020-10-17 16:28:34
туман	fog, mist		deck#3	due@2020-10-17 16:30:10
капитан	captain		deck#5	due@2020-12-30 20:25:50
философия	philosophy		deck#6	due@2021-09-26 20:25:52
доказывать/доказать (+a)	to demonstrate, prove	p: докажу, докажешь	deck#2	due@2020-10-07 17:35:25
здоровье	health	Выпьем за её здоровье! Let’s drink to her health!	deck#4	due@2020-10-31 20:26:02
извинять/извинить (+a)	to pardon	p: Извините! I’m sorry!	deck#4	due@2020-11-09 16:08:17
ошибка	mistake	g pl ошибок; по ошибке by mistake	deck#4	due@2020-10-31 20:26:10
тотчас	immediately	Он тотчас уехал Не left at once		
гореть/за-	to burn, be alight	горю, горишь; Горел свет There was a light on		
далёкий	distant, remote	далёкий город distant town	deck#3	due@2020-10-17 16:31:59
канал	canal; channel	дипломатические каналы diplomatic channels	deck#5	due@2020-12-30 20:26:42
практика	practice	разговорная практика conversation practice	deck#5	due@2020-12-30 20:26:43
сожаление	regret	к сожалению unfortunately	deck#4	due@2020-11-13 21:27:39
укрепление	strengthening	укрепление обороны strengthening of defence	deck#2	due@2020-10-05 15:22:08
быт	way of life, everyday life	pr sg в быту; служба быта consumer services	deck#3	due@2020-10-25 19:58:26
делаться/с- (+inst)	to become; be done		deck#3	due@2020-10-21 21:15:54
крыша	roof			
недостаток	defect; (+g or в +pr) shortage (of)	g sg недостатка		
отрасль (f)	branch (of science, industry, government, etc.)			
подавать/подать (+a)	to give; serve (food); present	i: подаю, подаёшь; p: подам, подашь, подаст, подадим, подадите, подадут, past подал, подала, подало; подать пример to set an example	deck#2	due@2020-10-11 16:17:48
поиск	search	в поисках (+g) in search of	deck#3	due@2020-10-17 16:27:45
порт	port	pr sg в порту, о порте; nom pl порты, g pl портов	deck#5	due@2020-12-30 20:27:39
свидание	meeting, rendezvous	назначить свидание to arrange a meeting; до свидания goodbye	deck#4	due@2020-11-09 16:26:14
требование	demand		deck#2	due@2020-10-16 20:12:07
штат	staff (of institution); state (of the USA, Australia)		deck#5	due@2020-12-30 20:27:53
вздыхать/вздохнуть	to sigh	p: вздохну, вздохнёшь	deck#3	due@2020-10-17 16:09:38
записка	note (written)	g pl записок; послать записку to send a note	deck#3	due@2020-10-21 21:11:24
озеро	lake	nom pl озёра, g pl озёр	deck#4	due@2020-11-09 16:25:10
организовать (i/p) (+a)	to organize	организую, организуешь; i in past организовывать	deck#4	due@2020-10-31 20:28:03
сознание	consciousness	классовое сознание class consciousness	deck#3	due@2020-10-21 21:07:06
тепло	warmly; it is warm; warmth	пять градусов тепла five degrees above zero	deck#4	due@2020-10-31 20:28:10
прежний	former		deck#3	due@2020-10-21 21:15:40
пространство	space, expanse	космическое пространство outer space		
составлять/составить (+a)	to make up, compose, constitute	i: составляю, составляешь; p: составлю, составишь;	deck#3	due@2020-10-21 21:09:21
спутник	travelling companion; satellite		deck#5	due@2020-12-30 20:28:31
стрелять (i) (в +a or по +d)	to shoot (at)	i: стреляю, стреляешь	deck#4	due@2020-11-09 15:41:18
вдоль (+g)	along	вдоль реки along the river		
встречаться/встретиться (с +inst)	to meet (s.o.)	p: встречусь, встретишься	deck#4	due@2020-10-31 20:28:43
документ	document		deck#5	due@2020-12-30 20:28:47
мечтать (i) (о +pr)	to (day) dream (about)		deck#4	due@2020-11-17 20:01:20
обычно	usually		deck#4	due@2020-11-17 20:04:32
продукт	product	продукты produce, provisions, food	deck#5	due@2020-12-31 19:04:25
секунда	second	через две секунды two seconds later	deck#6	due@2021-09-26 20:28:53
сельскохозяйственный	agricultural			
странный	strange		deck#4	due@2020-10-31 20:29:00
братский	fraternal, brotherly	братские страны fraternal countries	deck#4	due@2020-10-31 20:29:03
доходить/дойти (до +g)	to reach (s.o. or sth)	i дохожу, доходишь; p: дойду, дойдёшь, past дошёл, дошла	deck#2	due@2020-10-07 17:14:49
достижение	achievement			
заходить/зайти	(к +d) to call on s.o.; (за +a) go behind, set (of sun)	i захожу, заходишь; p: зайду, зайдёшь; past зашёл, зашла	deck#3	due@2020-10-21 21:21:24
мёртвый	dead		deck#4	due@2020-10-31 20:29:33
могучий	powerful	могучая армия powerful army		
мотор	motor, engine	мотор автомобиля car engine	deck#6	due@2021-09-26 20:29:45
независимость (f)	independence	борьба за независимость independence struggle	deck#4	due@2020-11-09 15:43:12
представление	presentation; performance; notion, conception		deck#2	due@2020-10-11 15:53:25
применение	application, use			
трудность (f)	difficulty		deck#3	due@2020-10-17 16:19:32
удовольствие	pleasure		deck#2	due@2020-10-06 17:20:21
узкий	narrow		deck#3	due@2020-10-21 21:22:36
боец	fighter, soldier	g sg бойца	deck#3	due@2020-10-25 19:58:00
жалко	pitifully; it’s a pity; (+g) be sorry for	Мне его жалко I’m sorry for him		
массовый	mass (adj)			
меньше	less		deck#4	due@2020-10-31 20:30:18
мечта	dream, daydream	no g pl	deck#3	due@2020-10-17 16:23:46
ночной	night (adj)		deck#4	due@2020-10-31 20:30:26
обратно	back (adv)	туда и обратно there and back		
опасность (f)	danger		deck#4	due@2020-11-17 20:14:03
отказываться/отказаться (+inf)	to refuse (to do sth); (от +g) renounce (sth)	p: откажусь, откажешься	deck#2	due@2020-10-16 20:13:15
полк	regiment	g sg полка, pr sg в полку		
полностью	fully, completely			
попытка	attempt	g pl попыток	deck#3	due@2020-10-21 21:12:12
прошлое	the past		deck#2	due@2020-10-17 18:56:40
рис	rice		deck#4	due@2020-10-31 20:30:58
спокойный	calm		deck#4	due@2020-10-31 20:31:03
учреждение	establishment, institution			
щека	cheek	a sg щёку, g sg щеки, nom pl щёки, g pl щёк, d pl щекам		
возраст	age		deck#3	due@2020-10-21 21:17:22
громко	loudly		deck#4	due@2020-11-09 16:27:18
дым	smoke	pr sg в дыму, nom pl дымы	deck#4	due@2020-11-09 16:16:53
желание	wish, desire		deck#4	due@2020-11-09 15:39:10
забота	care, trouble			
использование	utilization		deck#3	due@2020-10-17 16:33:51
красота	beauty	nom pl красоты	deck#3	due@2020-10-21 21:16:33
мощный	powerful		deck#2	due@2020-10-05 15:31:25
постепенно	gradually			
президент	president		deck#5	due@2020-12-30 20:31:36
рыба	fish		deck#4	due@2020-10-31 20:31:38
следить (i) (за +inst)	to watch, keep an eye on	i: слежу, следишь		
хватать/схватить (+a)	to seize, grab	p: схвачу, схватишь; хватать i/схватывать i	deck#3	due@2020-10-17 16:22:18
темнота	darkness		deck#3	due@2020-10-17 16:34:03
трава	grass; herb	nom pl травы		
тяжело	heavily; gravely; it is hard, painful			
улучшение	improvement		deck#3	due@2020-10-21 21:06:25
улыбка	smile	g pl улыбок	deck#4	due@2020-11-09 16:21:53
учение	learning, study, instruction		deck#4	due@2020-10-31 20:32:19
глупый	stupid, silly		deck#4	due@2020-11-17 20:11:01
зато	in compensation, on the other hand	Дом далеко от центра, зато метро рядом The house is far from the centre, but (on the other hand) the metro is nearby	deck#3	due@2020-10-21 21:21:13
немало	not a little, a good many		deck#3	due@2020-10-17 16:22:49
поколение	generation			
учитель (m)	teacher	nom pl учителя	deck#4	due@2020-11-09 16:32:01
видимо	evidently		deck#2	due@2020-10-06 17:15:10
воевать (i)	to wage war	i: воюю, воюешь	deck#4	due@2020-11-17 20:07:34
выступление	speech; (public) appearance		deck#2	due@2020-10-07 17:25:59
юноша	(a) youth	g pl юношей		
значительно	significantly, considerably			
из-под (+g)	from under	из-под стола from under the table; бутылка из-под молока milk bottle		
ложиться/лечь	to lie down	i: ложусь, ложишься; p: лягу, ляжешь, лягут, past лёг, легла, imperative ляг(те)!		
пробовать/по-	(+inf) to try; (+a) test; taste	i пробую, пробуешь; p: попробую, попробуешь	deck#4	due@2020-11-09 16:32:23
промышленный	industrial			
слабый	weak		deck#4	due@2020-11-09 15:41:29
стул	chair	nom pl стулья, g pl стульев	deck#5	due@2020-12-30 20:33:28
фотография	photograph		deck#5	due@2020-12-29 08:05:55
восстание	uprising			
задание	task, assignment		deck#3	due@2020-10-21 21:19:28
наверно	probably, most likely		deck#3	due@2020-10-21 21:22:43
обращаться/обратиться (к +d)	to turn to; (в +a) turn into; (c +inst) handle sth, treat s.o.	p: обращусь, обратишься		
октябрь (m)	October	g sg октября	deck#5	due@2020-12-30 20:33:45
отличаться/отличиться	to distinguish os; (от +g i only) differ	i: Чем отличается университет от института? What’s the difference between a university and an institute?		
повторять/повторить (+a)	to repeat	i: повторяю, повторяешь	deck#4	due@2020-10-31 20:33:51
содержание	content (noun)		deck#2	due@2020-10-16 20:09:33
устраивать/устроить (+a)	to arrange, organize (sth)			
важно	it is important		deck#4	due@2020-10-31 20:34:03
вера	faith, belief		deck#3	due@2020-10-17 16:19:27
демократический	democratic		deck#5	due@2020-12-30 20:34:05
зима	winter	a sg зиму, g sg зимы, nom pl зимы	deck#4	due@2020-11-01 19:22:38
крепко	firmly			
переход	crossing, transition			
знакомиться/по- (с +inst)	to become acquainted with; meet	i знакомлюсь, знакомишься; p: познакомлюсь, познакомишься		
чудо	marvel, miracle	nom pl чудеса, g pl чудес, d pl чудесам; Я хочу посетить все семь чудес света.		
вводить/ввести (+a)	to bring in, introduce	i ввожу, вводишь; p: введу, введёшь, past ввёл, ввела		
держаться (i) (за +a)	to hold on (to); (+g) keep to	i: держусь, держишься		
жалеть/по- (+a)	to pity, feel sorry for; (o +pr) regret	i жалею, жалеешь; p пожалею, пожалеешь		
итак	so, so then	Итак, теперь всё ясно So now everything is clear	deck#3	due@2020-10-25 20:13:38
надеяться (i)	to hope	i: надеюсь, надеешься	deck#4	due@2020-11-09 16:14:48
настроение	mood		deck#3	due@2020-10-21 21:07:58
облако	cloud	nom pl облака, g pl облаков	deck#4	due@2020-10-31 20:34:43
одновременно	simultaneously		deck#4	due@2020-11-09 16:25:20
отходить/отойти (от +g)	to move away (from); depart (train)	i отхожу, отходишь; p: отойду, отойдёшь, past отошёл, отошла; отойти от окна to move away from the window		
понятие	concept, notion			
рождаться/родиться	to be born	p: рожусь, родишься, past родился, родилась		
стоимость (f)	cost, value	no pl; За год стоимость дома выросла вдвое.		
территория	territory		deck#4	due@2020-10-31 20:35:00
висеть (i)	to hang, be hanging	i: вишу, висишь	deck#4	due@2020-11-17 20:05:13
вниз	down			
горный	mountain (adj); mining			
городской	urban, town (adj)			
диван	divan, couch		deck#4	due@2020-11-09 16:18:59
заговаривать/заговорить	to start speaking			
кстати	incidentally, by the way; opportunely		deck#2	due@2020-10-05 15:32:41
суд	court (of law); trial	g sg суда		
адрес	address	nom pl адреса	deck#5	due@2020-12-30 20:35:25
вверх	upwards			
духовный	spiritual			
иностранный	foreign		deck#4	due@2020-10-31 20:35:30
литературный	literary		deck#5	due@2020-12-30 20:35:32
напоминать/напомнить (+d о +pr)	to remind (s.o. of sth.)			
осторожно	carefully, cautiously			
побеждать/победить (+a)	to defeat, conquer	no 1st person sg, p: победишь		
полезный	useful		deck#4	due@2020-11-09 15:49:10
расчёт	calculation			
уверенный	confident, sure	short forms: уверен, уверена		
болезнь (f)	illness		deck#4	due@2020-10-31 20:35:51
впереди	ahead			
вскоре	soon		deck#3	due@2020-10-25 20:17:16
железо	iron			
навстречу (+d)	towards			
опасный	dangerous		deck#4	due@2020-11-09 16:16:58
считаться (i)	(+inst) to be considered; (c +inst) take into account	Он считается гением Не is considered a genius; С этим можно не считаться This can be ignored	deck#3	due@2020-10-21 21:13:03
трудовой	labour, work (adj)			
участвовать (i) (в +pr)	to take part in	i: участвую, участвуешь		
шея	neck			
южный	southern		deck#4	due@2020-10-31 20:36:18
бросаться/броситься	to rush, throw oneself	p: брошусь, бросишься		
всеобщий	general; universal			
договор	agreement; treaty; contract			
короткий	short		deck#4	due@2020-11-09 16:14:35
культурный	cultured, civilized; cultural		deck#4	due@2020-10-31 20:36:30
мягкий	soft; gentle			
развиваться/развиться	to develop	p разовьюсь, разовьёшься, past развился, развилась		
тянуть/по- (+a)	to pull, drag	i тяну, тянешь		
вечный	eternal		deck#2	due@2020-10-11 15:41:34
январь (m)	January	g sg января	deck#5	due@2020-12-30 20:36:35
обнаруживать/обнаружить (+a)	to reveal; discover			
особенный	special, particular		deck#4	due@2020-11-13 21:25:10
подготовка (к +d)	preparation (for)	no pl		
придумывать/придумать (+a)	to think up, invent			
редакция	editorial office; editing		deck#4	due@2020-10-31 20:36:55
собственность (f)	property (something owned)	частная собственность private property; собственность на землю ownership of land		
строго	strictly			
убеждаться/убедиться (в +pr)	to convince oneself, become sure (of sth)	no 1st pers sg, p: убедишься		
